model_slug,model_name,model_creator_slug,prompt_length_type,median_output_speed_tokens_per_second,median_time_to_first_chunk_seconds,median_time_to_first_reasoning_chunk_seconds,median_estimated_total_seconds_for_100_output_tokens,median_time_to_first_answer_token_seconds,median_end_to_end_response_time_seconds
llama-nemotron-super-49b-v1-5-reasoning,Llama Nemotron Super 49B v1.5 (Reasoning),nvidia,medium,51.4385052060161,0.253861687499978,0.253861687499978,25.0415061795771,39.135240374337975,48.85558504604747
llama-nemotron-super-49b-v1-5-reasoning,Llama Nemotron Super 49B v1.5 (Reasoning),nvidia,medium_coding,51.6637038198447,0.24792628750015,0.24792628750015,80.0624903654959,38.959823656960026,48.637797999324995
llama-nemotron-super-49b-v1-5,Llama Nemotron Super 49B v1.5 (Non-reasoning),nvidia,long,50.4061826616357,1.23827128700031,,3.23597380816408,1.23827128700031,11.157689374189674
llama-nemotron-super-49b-v1-5,Llama Nemotron Super 49B v1.5 (Non-reasoning),nvidia,medium,52.7206919018136,0.256521613000004,,2.17984479484914,0.256521613000004,9.740463912755745
llama-nemotron-super-49b-v1-5,Llama Nemotron Super 49B v1.5 (Non-reasoning),nvidia,medium_coding,52.8580448599186,0.249933270499924,,2.14623337986016,0.249933270499924,9.709231307819913
kimi-k2-6,Kimi K2.6,kimi,long,39.0123955910132,2.69264368499989,2.69264368499989,183.633759929463,116.78458632451627,129.60102562349587
kimi-k2-6,Kimi K2.6,kimi,medium,29.5574710559536,1.50566658150007,1.50566658150007,182.206341739878,152.09365131043916,169.0098482020297
kimi-k2-6,Kimi K2.6,kimi,medium_coding,26.0027819500069,1.54595319549992,1.54595319549992,189.012532870841,172.7199455997557,191.948657395336
kimi-k2-6,Kimi K2.6,kimi,vision_single_image,31.4893381639328,3.19151624099993,3.19151624099993,68.5277684643854,144.54094622356075,160.4193364709839
kimi-k2-6-non-reasoning,Kimi K2.6 (Non-reasoning),kimi,long,30.2267671431975,3.14338192200012,,6.52455686188918,3.14338192200012,19.68501198224705
kimi-k2-6-non-reasoning,Kimi K2.6 (Non-reasoning),kimi,medium,28.166681490353,1.52424167149991,,5.68403015861001,1.52424167149991,19.275711619113316
kimi-k2-6-non-reasoning,Kimi K2.6 (Non-reasoning),kimi,medium_coding,27.0824247100446,1.4234895369998,,5.62781726464513,1.4234895369998,19.885647388565985
kimi-k2-6-non-reasoning,Kimi K2.6 (Non-reasoning),kimi,vision_single_image,23.8919923450658,3.1086151780001,,7.09301517161651,3.1086151780001,24.036128998473117
kimi-k2-7-code,Kimi K2.7 Code,kimi,long,62.6844015542571,2.31423619849989,2.31423619849989,56.3113865343687,37.87332178808899,45.849787824335976
kimi-k2-7-code,Kimi K2.7 Code,kimi,medium,52.8722898185103,1.14411205300007,1.14411205300007,43.046241579336,43.30230129827916,52.759050792509555
kimi-k2-7-code,Kimi K2.7 Code,kimi,medium_coding,57.2996465506453,1.13636585200001,1.13636585200001,34.9393340422502,40.03712936770266,48.76318668392129
kimi-k2-7-code,Kimi K2.7 Code,kimi,vision_single_image,50.993017817277,2.61324264899991,2.61324264899991,11.8604590333697,46.32510939881973,56.130373362440146
step-3-7-flash,Step 3.7 Flash,stepfun,long,397.56648447385,0.945856952000213,0.945856952000213,7.86914544780968,5.976462091281139,7.23411337610137
step-3-7-flash,Step 3.7 Flash,stepfun,medium,407.195558250806,0.765822531000026,0.765822531000026,9.00094143878952,5.677467462962005,6.9053786959525
step-3-7-flash,Step 3.7 Flash,stepfun,medium_coding,402.043568495396,0.902513978999878,0.902513978999878,3.56528551391983,5.877099214835837,7.120745523794827
step-3-7-flash,Step 3.7 Flash,stepfun,vision_single_image,315.443982022601,1.3213860765,1.3213860765,5.14418012352474,7.661656026099811,9.246723513499763
step-3-5-flash,Step 3.5 Flash 2603,stepfun,long,214.320390968591,1.15722831899984,1.15722831899984,35.8302618578528,10.489051534519744,12.82200733839972
step-3-5-flash,Step 3.5 Flash 2603,stepfun,medium,211.7299255916,0.873282324500053,0.873282324500053,29.3525524046246,10.319278181777898,12.680777146097359
step-3-5-flash,Step 3.5 Flash 2603,stepfun,medium_coding,193.724101455511,0.885695526499944,0.885695526499944,49.0272764399778,11.20965617452134,13.79064633652669
granite-4-1-8b,Granite 4.1 8B,ibm,long,110.656329201934,0.923770244000025,,1.82369717958961,0.923770244000025,5.442264609447141
granite-4-1-8b,Granite 4.1 8B,ibm,medium,119.6049929377,0.476516159500079,,1.32154360810795,0.476516159500079,4.6569436460051
granite-4-1-8b,Granite 4.1 8B,ibm,medium_coding,130.511566756948,0.502888191500006,,1.28843834624046,0.502888191500006,4.333966251662682
granite-4-0-h-small,Granite 4.0 H Small,ibm,long,399.906974360823,10.3526440495,,10.9033183869991,10.3526440495,11.602934822245729
granite-4-0-h-small,Granite 4.0 H Small,ibm,medium,522.922507964571,8.77464673400004,,9.09909132549155,8.77464673400004,9.73081135186322
granite-4-0-h-small,Granite 4.0 H Small,ibm,medium_coding,403.287112597478,9.06268460899992,,9.41180664400008,9.06268460899992,10.302496108999552
mercury-2,Mercury 2,inception,long,914.24009219641,3.88286261199994,,3.99853564674634,3.88286261199994,4.429764901964908
mercury-2,Mercury 2,inception,medium,1087.6670577254,3.15349285649996,,3.24643897969878,3.15349285649996,3.6131923541069138
mercury-2,Mercury 2,inception,medium_coding,1004.73774549933,1.97168151749997,,2.07543516887308,1.97168151749997,2.469323814944974
reka-flash-3,Reka Flash 3,reka-ai,medium,95.4547297248498,1.795778294,1.795778294,17.4032249925186,22.74811879891831,27.986203925147887
reka-flash-3,Reka Flash 3,reka-ai,medium_coding,96.4372482259754,2.96042346900001,2.96042346900001,26.1650572420427,23.699298092563765,28.884016748454705
hermes-4-llama-3-1-405b-reasoning,Hermes 4 - Llama-3.1 405B (Reasoning),nous-research,long,41.209910633269,2.36642255200013,2.36642255200013,27.3314967830851,50.898437527674176,63.03144127159268
hermes-4-llama-3-1-405b-reasoning,Hermes 4 - Llama-3.1 405B (Reasoning),nous-research,medium,42.652580829229,0.748624926000048,0.748624926000048,22.5008788039219,47.639105199808895,59.36172526826111
hermes-4-llama-3-1-405b-reasoning,Hermes 4 - Llama-3.1 405B (Reasoning),nous-research,medium_coding,39.5950153827264,0.749556072000132,0.749556072000132,93.120502405007,51.260964658862655,63.88881680557829
hermes-4-llama-3-1-70b-reasoning,Hermes 4 - Llama-3.1 70B (Reasoning),nous-research,long,85.069713907597,1.4032524655,1.4032524655,12.0823172297885,24.913382077225346,30.790914480156683
hermes-4-llama-3-1-70b-reasoning,Hermes 4 - Llama-3.1 70B (Reasoning),nous-research,medium,94.1210926207859,0.604053351000062,0.604053351000062,11.8204483773988,21.853275436192003,27.16558095748999
hermes-4-llama-3-1-70b-reasoning,Hermes 4 - Llama-3.1 70B (Reasoning),nous-research,medium_coding,95.3979593032133,0.59307575150001,0.59307575150001,31.7290797416288,21.557884795718568,26.799087056773207
hermes-4-llama-3-1-405b,Hermes 4 - Llama-3.1 405B (Non-reasoning),nous-research,long,38.7859366005573,2.36505038099995,,5.01953817238286,2.36505038099995,15.256320872913653
hermes-4-llama-3-1-405b,Hermes 4 - Llama-3.1 405B (Non-reasoning),nous-research,medium,41.073255310276,0.811875050000026,,3.24931371752398,0.811875050000026,12.9852466569714
hermes-4-llama-3-1-405b,Hermes 4 - Llama-3.1 405B (Non-reasoning),nous-research,medium_coding,42.5819739631744,0.706148005499927,,3.06599352305354,0.706148005499927,12.448205816920513
hermes-4-llama-3-1-70b,Hermes 4 - Llama-3.1 70B (Non-reasoning),nous-research,long,88.134906317432,1.42707973999984,,2.64332216842309,1.42707973999984,7.100200877715354
hermes-4-llama-3-1-70b,Hermes 4 - Llama-3.1 70B (Non-reasoning),nous-research,medium,91.0180875092908,0.641362121500037,,1.77049789350333,0.641362121500037,6.134775724032191
hermes-4-llama-3-1-70b,Hermes 4 - Llama-3.1 70B (Non-reasoning),nous-research,medium_coding,93.9637966818236,0.548968450500013,,1.67885221575213,0.548968450500013,5.870166801957434
mimo-v2-5-pro,MiMo-V2.5-Pro,xiaomi,long,44.2350031090963,3.21345316749989,3.21345316749989,15.2458666699939,48.42651656590007,59.72978241550012
mimo-v2-5-pro,MiMo-V2.5-Pro,xiaomi,medium,43.2942720117262,2.13479162299995,2.13479162299995,11.7740250794181,48.330279087445646,59.87915095355707
mimo-v2-5-pro,MiMo-V2.5-Pro,xiaomi,medium_coding,53.94596693438,1.91716110800002,1.91716110800002,6.74591165239416,38.991294980376516,48.25982844847064
mimo-v2-5-0424,MiMo-V2.5,xiaomi,long,88.2112176882878,2.72042834300015,2.72042834300015,4.81414051538109,25.393281664982453,31.06149499547803
mimo-v2-5-0424,MiMo-V2.5,xiaomi,medium,84.0194282447905,1.58339082100008,1.58339082100008,3.6990582454078,25.387409031800114,31.338413584500124
mimo-v2-5-0424,MiMo-V2.5,xiaomi,medium_coding,107.386843759933,1.64579714399997,1.64579714399997,3.97110203688638,20.270052499442478,24.926116338303103
mimo-v2-5-0424,MiMo-V2.5,xiaomi,vision_single_image,81.0241235898051,3.69135892750006,3.69135892750006,28.0579186753539,28.375365509604592,34.546367155130724
mimo-v2-5-pro-non-reasoning,MiMo-V2.5-Pro (Non-reasoning),xiaomi,long,48.3076390552793,2.47956565699951,,4.69046060434683,2.47956565699951,12.82989553811502
mimo-v2-5-pro-non-reasoning,MiMo-V2.5-Pro (Non-reasoning),xiaomi,medium,46.6576923261965,1.94477561900021,,4.17200325204738,1.94477561900021,12.661122164910907
mimo-v2-5-pro-non-reasoning,MiMo-V2.5-Pro (Non-reasoning),xiaomi,medium_coding,54.7953066708585,1.86546736299999,,3.55874760361763,1.86546736299999,10.990336450846748
mimo-v2-omni,MiMo-V2-Omni,xiaomi,long,92.788114639538,2.60780541400027,2.60780541400027,4.90249520350648,24.16229014267024,29.550911324837735
mimo-v2-omni,MiMo-V2-Omni,xiaomi,medium,86.3425433947909,1.73757894499999,1.73757894499999,4.1302157747362,24.901131017530915,30.692019035663648
mimo-v2-omni,MiMo-V2-Omni,xiaomi,medium_coding,100.283437230554,1.566778817,1.566778817,3.87202854054823,21.510251590095645,26.496119783369558
mimo-v2-omni,MiMo-V2-Omni,xiaomi,vision_single_image,81.6469963993147,3.64756142499999,3.64756142499999,24.2756355909163,28.143257386900515,34.26718137737565
mimo-v2-omni-0327,MiMo-V2-Omni-0327,xiaomi,long,89.7791441417573,2.70008938799969,2.70008938799969,5.11809236744754,24.976978069875386,30.546200240344312
mimo-v2-omni-0327,MiMo-V2-Omni-0327,xiaomi,medium,90.0361861464312,1.77256660950004,1.77256660950004,4.04603589988619,23.985857571728058,29.539180312285062
mimo-v2-omni-0327,MiMo-V2-Omni-0327,xiaomi,medium_coding,102.272551136018,1.75409250649992,1.75409250649992,3.77724974377213,21.309681741191913,26.19857904986491
mimo-v2-omni-0327,MiMo-V2-Omni-0327,xiaomi,vision_single_image,81.3823281967597,3.91571816550001,3.91571816550001,26.4923168217442,28.491078004856774,34.634917964695966
mimo-v2-flash,MiMo-V2-Flash (Non-reasoning),xiaomi,long,93.6044702769519,2.31501390800031,,3.38868572961297,2.31501390800031,7.656639137229499
mimo-v2-flash,MiMo-V2-Flash (Non-reasoning),xiaomi,medium,91.7807759309834,1.8115355519999,,3.08512634593816,1.8115355519999,7.259299475634476
mimo-v2-flash,MiMo-V2-Flash (Non-reasoning),xiaomi,medium_coding,104.348717017747,1.77811688450004,,2.79774027181019,1.77811688450004,6.5697426398503715
mimo-v2-0206,MiMo-V2-Flash (Feb 2026),xiaomi,long,93.597842535718,2.88393441000005,2.88393441000005,5.8596642236876,24.25194830665346,29.593951780816813
mimo-v2-0206,MiMo-V2-Flash (Feb 2026),xiaomi,medium,91.9221729733993,1.8952291825,1.8952291825,4.83123582649624,23.652765316668255,29.09214935021032
mimo-v2-0206,MiMo-V2-Flash (Feb 2026),xiaomi,medium_coding,104.439179122513,1.51505695399999,1.51505695399999,3.72394114640842,20.66495852162806,25.452433913535074
sarvam-105b,Sarvam 105B (high),sarvam,long,113.407704797343,2.06255063249978,2.06255063249978,6.55748548719647,19.698036718510906,24.106908240013688
sarvam-105b,Sarvam 105B (high),sarvam,medium,132.960344820046,1.23217830199997,1.23217830199997,13.8480792757206,16.274257221898097,20.03477695187263
sarvam-105b,Sarvam 105B (high),sarvam,medium_coding,121.52953861045,1.19936401450002,1.19936401450002,15.0116019717863,17.65626842529341,21.770494527991755
sarvam-30b,Sarvam 30B (high),sarvam,long,168.143707377105,1.92883725000002,1.92883725000002,9.02697272752864,13.82342451227854,16.797071327848172
sarvam-30b,Sarvam 30B (high),sarvam,medium,241.128038008746,1.15587788199991,1.15587788199991,10.5509933790545,9.45022646342642,11.523813608783048
sarvam-30b,Sarvam 30B (high),sarvam,medium_coding,207.998899891036,1.17159615500009,1.17159615500009,15.8330274463756,10.787031626282566,13.190890494103185
hypernova-60b,HyperNova 60B 2605,multiversecomputing,long,394.161787694013,0.762370317999967,0.762370317999967,16.0484322345212,5.836428896079575,7.104943540599477
hypernova-60b,HyperNova 60B 2605,multiversecomputing,medium,402.320023785475,0.570198482000024,0.570198482000024,16.0748368683717,5.541365418166343,6.784157152207923
hypernova-60b,HyperNova 60B 2605,multiversecomputing,medium_coding,405.022440594857,0.605396872,0.605396872,5.03407045904911,5.543394868018683,6.777894367023354
cogito-v2-1-reasoning,Cogito v2.1 (Reasoning),deepcogito,long,92.0954510873027,0.906613594999726,0.906613594999726,8.42410630352122,22.62321280144785,28.05236260305988
cogito-v2-1-reasoning,Cogito v2.1 (Reasoning),deepcogito,medium,94.5195803616651,0.478154349000078,0.478154349000078,8.91995051436208,21.63779124484005,26.92770046880004
cogito-v2-1-reasoning,Cogito v2.1 (Reasoning),deepcogito,medium_coding,93.4487776419994,0.492309226000074,0.492309226000074,8.22950150831707,21.894408327413302,27.24493310276661
hy3-non-reasoning,Hy3-preview (Non-reasoning),tencent,long,116.553079521931,3.63676134599973,,4.62713699358707,3.63676134599973,7.926652287113117
hy3-non-reasoning,Hy3-preview (Non-reasoning),tencent,medium,118.101343411467,2.34812674600016,,3.75632361482953,2.34812674600016,6.58177884137042
hy3-non-reasoning,Hy3-preview (Non-reasoning),tencent,medium_coding,111.84736919681,2.11501776649999,,3.12564997677867,2.11501776649999,6.585395600065167
hy3,Hy3-preview (Reasoning),tencent,long,110.412063091024,3.60393581300013,3.60393581300013,67.5308117671587,21.717898581282025,26.2463892733525
hy3,Hy3-preview (Reasoning),tencent,medium,108.202401973969,2.38340784599995,2.38340784599995,87.5191896306572,20.86728587008627,25.48825537610785
hy3,Hy3-preview (Reasoning),tencent,medium_coding,109.943244128957,2.25592618199996,2.25592618199996,25.1343967232352,20.447130342340333,24.994931382425428
kat-coder-pro-v2,KAT Coder Pro V2,kwaikat,long,109.982081101838,1.73912007449991,,2.53781993209413,1.73912007449991,6.285315190930055
kat-coder-pro-v2,KAT Coder Pro V2,kwaikat,medium,112.602869983898,1.01004553599989,,1.90577398144189,1.01004553599989,5.450429693805983
kat-coder-pro-v2,KAT Coder Pro V2,kwaikat,medium_coding,108.239454025884,0.880706297999495,,1.8158609083505,0.880706297999495,5.500093974146049
kat-coder-pro-v1,KAT-Coder-Pro V1,kwaikat,long,110.966610201798,1.42970478250004,,2.35690888755638,1.42970478250004,5.935564690185122
kat-coder-pro-v1,KAT-Coder-Pro V1,kwaikat,medium,112.487128554964,0.97293099500007,,1.87287255250773,0.97293099500007,5.417883999162565
kat-coder-pro-v1,KAT-Coder-Pro V1,kwaikat,medium_coding,109.238783414814,1.10876062850002,,2.16705750336287,1.10876062850002,5.6858895965272716
trinity-large-thinking,Trinity Large Thinking,arcee,long,207.195270610405,1.0439551595,1.0439551595,3.55784216662817,10.696685137881868,13.109867632477336
trinity-large-thinking,Trinity Large Thinking,arcee,medium,210.078268432879,0.677262527500091,0.677262527500091,3.51610914340842,10.197523784979987,12.57758909934996
trinity-large-thinking,Trinity Large Thinking,arcee,medium_coding,210.038954966113,0.64460557000001,0.64460557000001,15.4148964924628,10.16664875633501,12.547159552918759
nex-n2-pro,Nex-N2-Pro,nex,long,117.956316254477,1.56747702249998,1.56747702249998,41.1071334576436,18.522906485770374,22.761763851587972
nex-n2-pro,Nex-N2-Pro,nex,medium,116.762220228469,0.994144962499832,0.994144962499832,31.4253025673922,18.12297307219656,22.405180099620743
nex-n2-pro,Nex-N2-Pro,nex,medium_coding,123.371191229711,0.962517456999649,0.962517456999649,54.1344536625393,17.17375753715823,21.226567557197875
nex-n2-pro,Nex-N2-Pro,nex,vision_single_image,127.248322844759,2.10263420249998,2.10263420249998,7.78983639724337,17.819933694454537,21.749258567443178
glm-5-1-non-reasoning,GLM-5.1 (Non-reasoning),zai,long,55.9629663735784,1.80596785749964,,3.87595361957285,1.80596785749964,10.740447789500944
glm-5-1-non-reasoning,GLM-5.1 (Non-reasoning),zai,medium,56.0657842530602,0.935645601500028,,3.39397034991738,0.935645601500028,9.853740775968381
glm-5-1-non-reasoning,GLM-5.1 (Non-reasoning),zai,medium_coding,60.6741909934904,0.890922655999816,,3.20748975884411,0.890922655999816,9.131658820963992
glm-5-1,GLM-5.1 (Reasoning),zai,long,84.1911410865757,1.50726919249996,1.50726919249996,21.7390549673934,46.53575973287198,52.47462685769024
glm-5-1,GLM-5.1 (Reasoning),zai,medium,81.3889690143332,0.787545307000074,0.787545307000074,18.5069925597249,47.36633904171831,53.509677703643696
glm-5-1,GLM-5.1 (Reasoning),zai,medium_coding,83.7031779670721,0.863642293999874,0.861855607499934,26.6358550169754,46.15463472789931,52.128123574364544
glm-5-2,GLM-5.2 (max),zai,100k,187.684085546329,12.484055594,12.484055594,18.6833033285752,23.140260110105917,25.804311239132396
glm-5-2,GLM-5.2 (max),zai,long,141.234555141501,1.59321339399992,1.59321339399992,20.7367140372591,15.754053834189834,19.294263944237315
glm-5-2,GLM-5.2 (max),zai,medium,123.341862402512,0.955548740000154,0.955548740000154,23.151678543333,17.170643607574227,21.224417324467744
glm-5-2,GLM-5.2 (max),zai,medium_coding,137.377100955121,0.858114458500012,0.858114458500012,15.2310288121862,15.416581525390363,19.056198292112953
north-mini-code,North Mini Code,cohere,long,117.091010234935,0.387575804500102,0.387575804500102,14.7383957684348,17.468306391648838,21.738489038436022
north-mini-code,North Mini Code,cohere,medium,109.264557945627,0.198585901000002,0.198585901000002,9.27291510875392,18.50278295815786,23.078832222447325
north-mini-code,North Mini Code,cohere,medium_coding,128.481450563143,0.184808399500042,0.184808399500042,19.0604302838823,15.751257807051584,19.64287015893947
command-a,Command A,cohere,long,71.6861633097745,1.6240887250001,,3.05979477039983,1.6240887250001,8.598935430624033
command-a,Command A,cohere,medium,73.1870520407695,0.307608728000105,,1.80225129204164,0.307608728000105,7.139418263400855
command-a,Command A,cohere,medium_coding,85.9804965982858,0.284866919000024,,1.42320352756886,0.284866919000024,6.100139216577897
command-a-plus,Command A+,cohere,long,195.748738787985,0.382984660999909,0.382984660999909,34.4338348045748,10.600164155403679,13.15445902900462
command-a-plus,Command A+,cohere,medium,183.115575963338,0.17511402450009,0.17511402450009,8.20965528386535,11.097177805685066,13.82769375098131
command-a-plus,Command A+,cohere,medium_coding,201.202414980909,0.176780343000018,0.176780343000018,34.695543608008,10.117018884320554,12.60207851965069
command-a-plus,Command A+,cohere,vision_single_image,166.573664823616,0.643183663499997,0.643183663499997,2.69252101916465,12.64988353480192,15.651558502627399
tiny-aya-global,Tiny Aya Global,cohere,medium,134.333607006869,0.363459632499996,,1.11847696505154,0.363459632499996,4.085536416862922
tiny-aya-global,Tiny Aya Global,cohere,medium_coding,134.917791204382,0.363723523999965,,1.16541636535622,0.363723523999965,4.069683987305863
jamba-1-7-large,Jamba 1.7 Large,ai21-labs,long,60.0718255028078,1.66140672249992,,3.51362336059354,1.66140672249992,9.984776219180684
jamba-1-7-large,Jamba 1.7 Large,ai21-labs,medium,60.3581911545019,0.925500459999967,,2.77937926390374,0.925500459999967,9.209380252224436
jamba-1-7-large,Jamba 1.7 Large,ai21-labs,medium_coding,57.7158067456262,0.947610253499988,,2.64374566147856,0.947610253499988,9.610748277432934
qwen3-6-35b-a3b,Qwen3.6 35B A3B (Reasoning),alibaba,long,170.338723858027,2.32329631999983,2.32329631999983,21.6762558994981,33.99548381681703,36.930811666383036
qwen3-6-35b-a3b,Qwen3.6 35B A3B (Reasoning),alibaba,medium,148.688087690176,1.38406033500002,1.38406033500002,25.9033523662034,37.66806992722544,41.03081409703317
qwen3-6-35b-a3b,Qwen3.6 35B A3B (Reasoning),alibaba,medium_coding,148.250633612866,1.42998764549987,1.42998764549987,27.9115441260969,37.82106314058492,41.193730007599285
qwen3-6-35b-a3b,Qwen3.6 35B A3B (Reasoning),alibaba,vision_single_image,154.20011533503,3.69821732150004,3.69821732150004,10.3770125392879,38.6852209840998,41.92776071186623
qwen3-6-35b-a3b-non-reasoning,Qwen3.6 35B A3B (Non-reasoning),alibaba,long,187.235527854294,2.24007055550027,,2.76565327955632,2.24007055550027,4.910503916785732
qwen3-6-35b-a3b-non-reasoning,Qwen3.6 35B A3B (Non-reasoning),alibaba,medium,142.884337306755,1.34740087799992,,2.08648902972023,1.34740087799992,4.846734740791066
qwen3-6-35b-a3b-non-reasoning,Qwen3.6 35B A3B (Non-reasoning),alibaba,medium_coding,165.389232936039,1.36902795150012,,2.06471474147339,1.36902795150012,4.3921993582709895
qwen3-6-35b-a3b-non-reasoning,Qwen3.6 35B A3B (Non-reasoning),alibaba,vision_single_image,124.140337560499,4.18558533049998,,4.98636826556599,4.18558533049998,8.213285027678008
qwen3-7-max,Qwen3.7 Max,alibaba,long,206.018213216784,2.51529056100002,2.51529056100002,20.6975806989788,14.208431484735312,16.635401373430888
qwen3-7-max,Qwen3.7 Max,alibaba,medium,202.293079171287,1.60857883699975,1.60857883699975,14.5038848730208,13.51704357473917,15.988704998097289
qwen3-7-max,Qwen3.7 Max,alibaba,medium_coding,208.338963391014,1.7452920115,1.7452920115,18.8795511728082,13.308179532826239,15.708114676314459
qwen3-5-397b-a17b,Qwen3.5 397B A17B (Reasoning),alibaba,long,52.3206278234168,2.7981751174998,2.7981751174998,73.0309989112174,63.69193982446807,73.24840007352148
qwen3-5-397b-a17b,Qwen3.5 397B A17B (Reasoning),alibaba,medium,52.3924367176867,1.66944371300005,1.66944371300005,74.9953078251189,62.47974763468168,72.02310983205795
qwen3-5-397b-a17b,Qwen3.5 397B A17B (Reasoning),alibaba,medium_coding,52.7103326434016,1.73532004800001,1.73532004800001,76.0926087883209,62.17887713108799,71.66468332742947
qwen3-5-397b-a17b,Qwen3.5 397B A17B (Reasoning),alibaba,vision_single_image,42.5791424248111,3.21596054150001,3.21596054150001,27.3503940971918,78.04132851658399,89.7841671818514
qwen3-5-0-8b,Qwen3.5 0.8B (Reasoning),alibaba,long,26.5687167835822,1.1741081539999,1.1741081539999,146.893760104965,76.45060781678656,95.26973273248322
qwen3-5-0-8b,Qwen3.5 0.8B (Reasoning),alibaba,medium,28.4161916271649,0.651085775499837,0.651085775499837,177.209397979819,71.03349402502998,88.62909608741252
qwen3-5-0-8b,Qwen3.5 0.8B (Reasoning),alibaba,medium_coding,24.5673129038995,0.688313952000044,0.688313952000044,58.7078941279181,82.09729863923239,102.44954481104048
qwen3-5-0-8b,Qwen3.5 0.8B (Reasoning),alibaba,vision_single_image,25.6823152674516,0.910810829999974,0.910810829999974,58.602034455123,78.78540971924785,98.25405944155982
qwen3-next-80b-a3b-reasoning,Qwen3 Next 80B A3B (Reasoning),alibaba,long,187.548830783505,2.17590517200006,2.17590517200006,24.0835009267137,12.839794632919595,15.505766998149479
qwen3-next-80b-a3b-reasoning,Qwen3 Next 80B A3B (Reasoning),alibaba,medium,184.345287548196,1.20830984700023,1.20830984700023,31.1888637148101,12.057515848412724,14.769817348765848
qwen3-next-80b-a3b-reasoning,Qwen3 Next 80B A3B (Reasoning),alibaba,medium_coding,187.109985047251,1.03683114499995,1.03683114499995,31.4412632590295,11.725731576983517,14.397956684979409
qwen3-omni-30b-a3b-reasoning,Qwen3 Omni 30B A3B (Reasoning),alibaba,long,88.3340275867232,2.0475231580001,2.0475231580001,31.9309061815454,24.68885464304386,30.349187514304802
qwen3-omni-30b-a3b-reasoning,Qwen3 Omni 30B A3B (Reasoning),alibaba,medium,103.968871509889,0.951264416000015,0.951264416000015,33.8672204506457,20.1877913779164,24.996923118395497
qwen3-omni-30b-a3b-reasoning,Qwen3 Omni 30B A3B (Reasoning),alibaba,medium_coding,104.774109818298,0.925126459500121,0.925126459500121,38.6290028762893,20.01381166492398,24.785982966279946
qwen3-omni-30b-a3b-reasoning,Qwen3 Omni 30B A3B (Reasoning),alibaba,vision_single_image,104.517879514672,2.38948019099996,2.38948019099996,17.7980200894296,21.52496217060943,26.308832665511797
qwen3-5-397b-a17b-non-reasoning,Qwen3.5 397B A17B (Non-reasoning),alibaba,long,52.3050840463337,2.66210220749986,,4.68242959269557,2.66210220749986,12.221402400136627
qwen3-5-397b-a17b-non-reasoning,Qwen3.5 397B A17B (Non-reasoning),alibaba,medium,51.5285692787292,1.85706095050023,,3.87097748092448,1.85706095050023,11.560415943637953
qwen3-5-397b-a17b-non-reasoning,Qwen3.5 397B A17B (Non-reasoning),alibaba,medium_coding,51.3316672016139,1.70187128700013,,3.64571071659624,1.70187128700013,11.442447178216842
qwen3-5-397b-a17b-non-reasoning,Qwen3.5 397B A17B (Non-reasoning),alibaba,vision_single_image,36.4269531918059,3.22033467149998,,5.88528854416238,3.22033467149998,16.946434610939136
qwen3-6-27b,Qwen3.6 27B (Reasoning),alibaba,long,53.6351916594609,3.82696380200014,3.82696380200014,68.4711908960294,109.65300495867027,118.97524255175256
qwen3-6-27b,Qwen3.6 27B (Reasoning),alibaba,medium,56.1731608559838,1.62130663800008,1.62130663800008,66.5903816048476,102.66600331355431,111.5670512941352
qwen3-6-27b,Qwen3.6 27B (Reasoning),alibaba,medium_coding,53.5337630072888,1.4368436535,1.4368436535,89.674392141289,107.46338991416907,116.8032900428397
qwen3-6-27b,Qwen3.6 27B (Reasoning),alibaba,vision_single_image,117.263340810218,3.06461862500002,3.06461862500002,13.5962647628244,51.46849285186675,55.732400024776084
qwen3-5-122b-a10b,Qwen3.5 122B A10B (Reasoning),alibaba,long,141.070747861675,2.46361865750009,2.46361865750009,23.8784005963385,16.64090225679789,20.18522315662234
qwen3-5-122b-a10b,Qwen3.5 122B A10B (Reasoning),alibaba,medium,148.051160062587,1.04366170549983,1.04366170549983,20.8741671253801,14.552505534582439,17.929716491853092
qwen3-5-122b-a10b,Qwen3.5 122B A10B (Reasoning),alibaba,medium_coding,151.632343832659,1.10805767250001,1.10805767250001,21.5707295274427,14.297855768658136,17.595305292697667
qwen3-5-122b-a10b,Qwen3.5 122B A10B (Reasoning),alibaba,vision_single_image,162.1186971342,2.30417112950005,,3.03433230507977,14.640811105976193,17.724971100095228
qwen3-5-35b-a3b-non-reasoning,Qwen3.5 35B A3B (Non-reasoning),alibaba,long,194.825707773612,2.23096003650002,,2.72981403909945,2.23096003650002,4.7973564618680795
qwen3-5-35b-a3b-non-reasoning,Qwen3.5 35B A3B (Non-reasoning),alibaba,medium,189.872129203943,1.2738277165,,1.85551419387372,1.2738277165,3.9071789202616984
qwen3-5-35b-a3b-non-reasoning,Qwen3.5 35B A3B (Non-reasoning),alibaba,medium_coding,199.599294323428,1.14916334050008,,1.86366234322308,1.14916334050008,3.654182216918584
qwen3-5-35b-a3b-non-reasoning,Qwen3.5 35B A3B (Non-reasoning),alibaba,vision_single_image,183.257115218351,2.231267699,,2.77093862546043,2.231267699,4.959674721037041
qwen3-coder-next,Qwen3 Coder Next,alibaba,long,109.082620268501,2.05075293699974,,2.74585817597378,2.05075293699974,6.6344345424587665
